Customer ID,Customer Name,Segment,City,Sales,Quantity,Profit
GZ-14470,Gary Zandusky,Consumer,Texas City,489.23,2,41.934
GZ-14470,Gary Zandusky,Consumer,Morristown,34.05,3,9.534
GZ-14470,Gary Zandusky,Consumer,Morristown,480,4,225.6
GZ-14470,Gary Zandusky,Consumer,Columbia,901.95,3,297.6435
GZ-14470,Gary Zandusky,Consumer,Arlington,54.66,6,18.0378
GZ-14470,Gary Zandusky,Consumer,Bullhead City,7.92,1,2.772
GZ-14470,Gary Zandusky,Consumer,Columbia,199.9,5,89.955
GZ-14470,Gary Zandusky,Consumer,Rochester,23.92,4,11.7208
GZ-14470,Gary Zandusky,Consumer,San Francisco,13.48,4,5.9312
GZ-14470,Gary Zandusky,Consumer,Bullhead City,14.368,2,3.9512
GZ-14470,Gary Zandusky,Consumer,San Francisco,49.98,2,8.4966
GZ-14470,Gary Zandusky,Consumer,Rio Rancho,883.84,4,99.432
GZ-14470,Gary Zandusky,Consumer,Rio Rancho,230.352,3,20.1558
GZ-14470,Gary Zandusky,Consumer,Columbia,971.5,5,252.59
GZ-14545,George Zrebassa,Corporate,Los Angeles,381.36,7,106.7808
GZ-14545,George Zrebassa,Corporate,Lawrence,46.26,3,12.4902
GZ-14545,George Zrebassa,Corporate,Los Angeles,362.352,3,45.294
GZ-14545,George Zrebassa,Corporate,Thousand Oaks,14.7,7,4.116
GZ-14545,George Zrebassa,Corporate,Los Angeles,1649.95,5,659.98
HA-14905,Helen Abelman,Consumer,Franklin,11.65,5,3.3785
HA-14905,Helen Abelman,Consumer,New York City,334.768,7,108.7996
HA-14905,Helen Abelman,Consumer,Fort Collins,3.168,4,-2.5344
HA-14905,Helen Abelman,Consumer,Fort Collins,579.136,4,-28.9568
HA-14905,Helen Abelman,Consumer,Springfield,259.896,2,-56.3108
HA-14905,Helen Abelman,Consumer,Springfield,37.056,4,8.8008
HA-14905,Helen Abelman,Consumer,Chicago,17.496,9,-7.4358
HA-14905,Helen Abelman,Consumer,San Jose,166.5,3,21.645
HA-14905,Helen Abelman,Consumer,New York City,393.25,5,129.7725
HA-14905,Helen Abelman,Consumer,San Jose,360.38,2,93.6988
HA-14920,Helen Andreada,Consumer,Pasadena,433.568,2,-65.0352
HA-14920,Helen Andreada,Consumer,Pasadena,31.92,4,8.2992
HA-14920,Helen Andreada,Consumer,Laredo,8.288,2,3.0044
HA-14920,Helen Andreada,Consumer,Pasadena,671.93,7,20.1579
HA-14920,Helen Andreada,Consumer,San Francisco,167.86,2,78.8942
HA-14920,Helen Andreada,Consumer,Philadelphia,14.2,1,3.3725
HA-14920,Helen Andreada,Consumer,Laredo,6.286,7,-11.0005
HA-14920,Helen Andreada,Consumer,San Francisco,5.28,3,2.3232
HA-14920,Helen Andreada,Consumer,Laredo,139.92,5,-150.414
HA-14920,Helen Andreada,Consumer,Fayetteville,30.816,9,9.63
HA-14920,Helen Andreada,Consumer,Laredo,191.976,3,23.997
HA-14920,Helen Andreada,Consumer,San Francisco,10.92,3,4.095
HA-14920,Helen Andreada,Consumer,San Francisco,209.93,7,92.3692
HA-14920,Helen Andreada,Consumer,Chicago,20.544,6,6.42
HA-14920,Helen Andreada,Consumer,Chicago,10.528,4,3.29
HA-14920,Helen Andreada,Consumer,Fayetteville,569.536,4,64.0728
HA-14920,Helen Andreada,Consumer,Fayetteville,44.784,2,4.4784
HA-14920,Helen Andreada,Consumer,Laredo,15.872,1,1.1904
HD-14785,Harold Dahlen,Home Office,Chicago,17.472,3,5.6784
HD-14785,Harold Dahlen,Home Office,Chicago,104.58,9,-172.557
HD-14785,Harold Dahlen,Home Office,Philadelphia,18.312,4,-12.208
HD-14785,Harold Dahlen,Home Office,Philadelphia,25.92,5,9.072
HD-14785,Harold Dahlen,Home Office,Philadelphia,8.016,3,1.002
HD-14785,Harold Dahlen,Home Office,Cambridge,59.94,3,28.1718
HD-14785,Harold Dahlen,Home Office,Cambridge,17.12,4,4.9648
HE-14800,Harold Engle,Corporate,Newark,4.98,1,2.3406
HE-14800,Harold Engle,Corporate,Newark,109.69,7,51.5543
HE-14800,Harold Engle,Corporate,Milwaukee,29.34,3,10.8558
HE-14800,Harold Engle,Corporate,Milwaukee,99.95,5,22.9885
HE-14800,Harold Engle,Corporate,Newark,13.4,1,6.432
HE-14800,Harold Engle,Corporate,Newark,39.98,2,9.1954
HE-14800,Harold Engle,Corporate,Newark,141.9,5,58.179
HE-14800,Harold Engle,Corporate,Newark,28.91,7,8.673
HE-14800,Harold Engle,Corporate,Newark,174.95,5,45.487
HE-14800,Harold Engle,Corporate,Newark,83.92,4,5.8744
HE-14800,Harold Engle,Corporate,Chicago,156.512,4,52.8228
HF-14995,Herbert Flentye,Consumer,Memphis,3.984,1,1.2948
HF-14995,Herbert Flentye,Consumer,Memphis,370.62,3,-142.071
HF-14995,Herbert Flentye,Consumer,Memphis,2.742,2,-2.0108
HF-14995,Herbert Flentye,Consumer,Indianapolis,10.4,5,5.096
HF-14995,Herbert Flentye,Consumer,Los Angeles,225.296,2,22.5296
HF-14995,Herbert Flentye,Consumer,San Francisco,19.35,3,9.4815
HF-14995,Herbert Flentye,Consumer,San Francisco,38.52,9,17.334
HF-14995,Herbert Flentye,Consumer,San Francisco,59.52,3,15.4752
HF-14995,Herbert Flentye,Consumer,San Francisco,78.35,5,36.8245
HF-14995,Herbert Flentye,Consumer,San Francisco,15.56,2,7.3132
HF-14995,Herbert Flentye,Consumer,Indianapolis,33.45,5,15.387
HF-14995,Herbert Flentye,Consumer,San Francisco,239.984,2,23.9984
HF-14995,Herbert Flentye,Consumer,Baltimore,58.48,8,27.4856
HF-14995,Herbert Flentye,Consumer,Baltimore,12.76,2,5.8696
HF-14995,Herbert Flentye,Consumer,Baltimore,14.76,2,4.2804
HF-14995,Herbert Flentye,Consumer,Baltimore,344.94,3,31.0446
HF-14995,Herbert Flentye,Consumer,Fort Lauderdale,331.023,7,-114.3534
HF-14995,Herbert Flentye,Consumer,Fort Lauderdale,116.76,1,14.595
HF-14995,Herbert Flentye,Consumer,Los Angeles,556.665,5,6.549
HG-14845,Harry Greene,Consumer,Houston,274.064,7,102.774
HG-14845,Harry Greene,Consumer,Houston,56.704,2,19.1376
HG-14845,Harry Greene,Consumer,Dallas,18.16,2,1.816
HG-14845,Harry Greene,Consumer,New York City,18.24,6,6.156
HG-14845,Harry Greene,Consumer,New York City,18.98,2,8.9206
HG-14845,Harry Greene,Consumer,New York City,314.352,3,-15.7176
HG-14845,Harry Greene,Consumer,New York City,12.816,3,4.3254
HG-14845,Harry Greene,Consumer,Lake Charles,51.96,2,12.99
HG-14845,Harry Greene,Consumer,Lake Charles,17.94,3,8.6112
HG-14845,Harry Greene,Consumer,Philadelphia,2.412,1,-2.01
HG-14965,Henry Goldwyn,Corporate,Lancaster,70.72,4,-6.188
HG-14965,Henry Goldwyn,Corporate,San Diego,8.56,2,3.852
HG-14965,Henry Goldwyn,Corporate,Lancaster,194.352,3,-43.7292
HG-14965,Henry Goldwyn,Corporate,Los Angeles,38.88,6,18.6624
HG-14965,Henry Goldwyn,Corporate,Los Angeles,183.84,8,62.5056
HG-14965,Henry Goldwyn,Corporate,Los Angeles,579.3,5,28.965
HG-14965,Henry Goldwyn,Corporate,San Francisco,43.56,2,15.246
HG-14965,Henry Goldwyn,Corporate,Mesquite,0.876,1,-1.4016
HG-14965,Henry Goldwyn,Corporate,San Francisco,43.26,3,14.2758
HG-14965,Henry Goldwyn,Corporate,Florence,35.76,12,10.0128
HG-14965,Henry Goldwyn,Corporate,Los Angeles,29.7,3,8.019
HG-14965,Henry Goldwyn,Corporate,Gulfport,31.36,4,15.68
HG-14965,Henry Goldwyn,Corporate,Colorado Springs,15.696,3,5.1012
HG-14965,Henry Goldwyn,Corporate,Philadelphia,24.588,2,-18.0312
HG-14965,Henry Goldwyn,Corporate,Florence,17.52,3,8.2344
HG-14965,Henry Goldwyn,Corporate,Los Angeles,39.68,2,10.3168
HG-14965,Henry Goldwyn,Corporate,Chicago,1889.99,5,-2929.4845
HG-15025,Hunter Glantz,Consumer,Amarillo,28.352,1,9.5688
HG-15025,Hunter Glantz,Consumer,Amarillo,79.512,3,20.8719
HG-15025,Hunter Glantz,Consumer,Oceanside,14.376,3,4.8519
HG-15025,Hunter Glantz,Consumer,Lakeville,22,10,9.68
HG-15025,Hunter Glantz,Consumer,Oceanside,271.764,2,48.3136
HG-15025,Hunter Glantz,Consumer,Fort Worth,3.16,4,-8.532
HG-15025,Hunter Glantz,Consumer,Fort Worth,1999.96,5,624.9875
HG-15025,Hunter Glantz,Consumer,Kenner,71.98,2,15.1158
HG-15025,Hunter Glantz,Consumer,Marion,63.92,2,19.176
HG-15025,Hunter Glantz,Consumer,Los Angeles,1117.92,4,55.896
HG-15025,Hunter Glantz,Consumer,Kenner,17.34,2,4.6818
HH-15010,Hilary Holden,Corporate,San Francisco,8.96,2,4.3008
HH-15010,Hilary Holden,Corporate,San Francisco,31.5,10,15.12
HH-15010,Hilary Holden,Corporate,San Francisco,24.368,2,-3.3506
HH-15010,Hilary Holden,Corporate,San Francisco,13.36,2,6.4128
HH-15010,Hilary Holden,Corporate,San Francisco,109.92,2,53.8608
HH-15010,Hilary Holden,Corporate,San Francisco,30.56,2,10.3904
HJ-14875,Heather Jas,Home Office,Seattle,163.88,2,40.97
HJ-14875,Heather Jas,Home Office,Detroit,53.72,4,13.9672
HJ-14875,Heather Jas,Home Office,Mesa,54.816,3,17.8152
HJ-14875,Heather Jas,Home Office,Mesa,31.104,6,10.8864
HJ-14875,Heather Jas,Home Office,Jacksonville,5.08,1,1.651
HJ-14875,Heather Jas,Home Office,San Francisco,49.5,5,13.365
HK-14890,Heather Kirkland,Corporate,Detroit,491.55,5,240.8595
HK-14890,Heather Kirkland,Corporate,Charlotte,36.24,5,11.325
HK-14890,Heather Kirkland,Corporate,Chicago,54.816,3,17.8152
HK-14890,Heather Kirkland,Corporate,Chicago,16.156,7,-12.117
HK-14890,Heather Kirkland,Corporate,Boise,696.42,2,160.1766
HK-14890,Heather Kirkland,Corporate,Salinas,54.896,2,18.5274
HK-14890,Heather Kirkland,Corporate,Boise,304.776,3,22.8582
HK-14890,Heather Kirkland,Corporate,Franklin,35.168,7,9.6712
HK-14890,Heather Kirkland,Corporate,Houston,74.352,3,23.235
HK-14890,Heather Kirkland,Corporate,Houston,87.168,8,-226.6368
HK-14890,Heather Kirkland,Corporate,Houston,2399.96,5,569.9905
HK-14890,Heather Kirkland,Corporate,Houston,32.232,3,2.4174
HK-14890,Heather Kirkland,Corporate,Houston,143.96,5,1.7995
HK-14890,Heather Kirkland,Corporate,Newark,291.1,5,75.686
HK-14890,Heather Kirkland,Corporate,Newark,158.99,1,41.3374
HL-15040,Hunter Lopez,Consumer,Rochester,22.58,2,5.8708
HL-15040,Hunter Lopez,Consumer,Jonesboro,22.96,7,6.6584
HL-15040,Hunter Lopez,Consumer,Jonesboro,699.93,7,181.9818
HL-15040,Hunter Lopez,Consumer,Houston,15.648,2,5.0856
HL-15040,Hunter Lopez,Consumer,Jonesboro,6.63,3,1.7901
HL-15040,Hunter Lopez,Consumer,Milwaukee,34.79,7,10.7849
HL-15040,Hunter Lopez,Consumer,Jonesboro,38.6,4,11.58
HL-15040,Hunter Lopez,Consumer,Jonesboro,23.34,3,10.9698
HL-15040,Hunter Lopez,Consumer,Newark,10499.97,3,5039.9856
HL-15040,Hunter Lopez,Consumer,Jonesboro,1067.94,3,224.2674
HL-15040,Hunter Lopez,Consumer,Richmond,440.91,9,123.4548
HM-14860,Harry Marie,Corporate,Springfield,9.68,2,3.7752
HM-14860,Harry Marie,Corporate,Springfield,4899.93,7,2302.9671
HM-14860,Harry Marie,Corporate,New York City,631.96,4,303.3408
HM-14860,Harry Marie,Corporate,New York City,10.02,3,4.4088
HM-14860,Harry Marie,Corporate,Seattle,7.4,2,3.034
HM-14860,Harry Marie,Corporate,Philadelphia,123.256,7,9.2442
HM-14860,Harry Marie,Corporate,Huntsville,956.6648,7,-225.0976
HM-14860,Harry Marie,Corporate,Philadelphia,23.68,4,7.4
HM-14860,Harry Marie,Corporate,Philadelphia,309.576,4,-56.7556
HM-14860,Harry Marie,Corporate,Dallas,657.93,5,-93.99
HM-14860,Harry Marie,Corporate,Morristown,74.45,5,20.1015
HM-14860,Harry Marie,Corporate,Loveland,8.784,1,3.1842
HM-14860,Harry Marie,Corporate,Dallas,4.992,3,-12.9792
HM-14860,Harry Marie,Corporate,Los Angeles,36.4,5,13.832
HM-14860,Harry Marie,Corporate,Los Angeles,110.352,3,8.2764
HM-14860,Harry Marie,Corporate,Loveland,7.968,2,2.8884
HM-14860,Harry Marie,Corporate,Carrollton,3.318,3,-5.6406
HM-14860,Harry Marie,Corporate,Dallas,87.92,5,29.673
HM-14860,Harry Marie,Corporate,Dallas,1.044,1,-1.827
HM-14860,Harry Marie,Corporate,Los Angeles,271.44,3,122.148
HM-14980,Henry MacAllister,Consumer,New York City,4.616,1,1.731
HM-14980,Henry MacAllister,Consumer,Los Angeles,11.808,3,4.1328
HM-14980,Henry MacAllister,Consumer,Burlington,20.992,8,2.3616
HM-14980,Henry MacAllister,Consumer,Seattle,139.58,7,39.0824
HM-14980,Henry MacAllister,Consumer,Los Angeles,53.568,4,19.4184
HM-14980,Henry MacAllister,Consumer,Burlington,1.752,1,0.1533
HM-14980,Henry MacAllister,Consumer,Los Angeles,503.96,5,50.396
HP-14815,Harold Pawlan,Home Office,Concord,184.66,7,84.9436
HP-14815,Harold Pawlan,Home Office,Tucson,95.984,2,11.998
HP-14815,Harold Pawlan,Home Office,Tucson,4.938,2,-3.6212
HP-14815,Harold Pawlan,Home Office,Fort Worth,2.544,3,-3.816
HP-14815,Harold Pawlan,Home Office,Jackson,70.12,4,21.036
HP-14815,Harold Pawlan,Home Office,Fort Worth,68.81,5,-123.858
HP-14815,Harold Pawlan,Home Office,New York City,1242.9,5,262.39
HP-14815,Harold Pawlan,Home Office,Los Angeles,140.736,8,52.776
HP-14815,Harold Pawlan,Home Office,New York City,68.472,3,23.1093
HP-14815,Harold Pawlan,Home Office,Virginia Beach,111.15,5,48.906
HR-14770,Hallie Redmond,Home Office,Richmond,12.12,4,2.5452
HR-14770,Hallie Redmond,Home Office,Jacksonville,16.256,2,1.2192
HR-14770,Hallie Redmond,Home Office,Jacksonville,219.184,2,19.1786
HR-14770,Hallie Redmond,Home Office,Richmond,67.8,4,1.356
HR-14770,Hallie Redmond,Home Office,Richmond,18.96,2,8.532
HR-14770,Hallie Redmond,Home Office,Richmond,159.8,4,70.312
HR-14770,Hallie Redmond,Home Office,Richmond,11.34,1,5.5566
HR-14770,Hallie Redmond,Home Office,Richmond,2.52,2,0.1008
HR-14770,Hallie Redmond,Home Office,Richmond,18.76,2,5.2528
HR-14770,Hallie Redmond,Home Office,Richmond,67.4,5,17.524
HR-14770,Hallie Redmond,Home Office,Los Angeles,11.808,2,4.2804
HR-14770,Hallie Redmond,Home Office,Milwaukee,687.4,5,48.118
HR-14770,Hallie Redmond,Home Office,New York City,5.94,3,1.6038
HR-14830,Harold Ryan,Corporate,Seattle,485.88,6,9.7176
HR-14830,Harold Ryan,Corporate,Seattle,25.92,4,12.4416
HR-14830,Harold Ryan,Corporate,Seattle,197.58,2,53.3466
HR-14830,Harold Ryan,Corporate,New York City,15.02,1,2.7036
HR-14830,Harold Ryan,Corporate,New York City,33.82,2,9.1314
HR-14830,Harold Ryan,Corporate,Gilbert,883.84,4,99.432
HR-14830,Harold Ryan,Corporate,Seattle,12.096,7,4.2336
HR-14830,Harold Ryan,Corporate,New York City,469.99,1,136.2971
HR-14830,Harold Ryan,Corporate,New York City,47.01,3,22.0947
HR-14830,Harold Ryan,Corporate,Miami,13.632,4,3.5784
HR-14830,Harold Ryan,Corporate,Philadelphia,422.625,7,0
HR-14830,Harold Ryan,Corporate,New York City,207.846,3,2.3094
HR-14830,Harold Ryan,Corporate,Philadelphia,33.568,2,1.6784
HR-14830,Harold Ryan,Corporate,Huntington Beach,2399.96,5,839.986
HW-14935,Helen Wasserman,Corporate,Indianapolis,1925.88,6,539.2464
HW-14935,Helen Wasserman,Corporate,Indianapolis,2405.2,8,793.716
HW-14935,Helen Wasserman,Corporate,Indianapolis,83.97,3,15.9543
HW-14935,Helen Wasserman,Corporate,Indianapolis,39.89,1,14.7593
HW-14935,Helen Wasserman,Corporate,Indianapolis,17.38,2,8.69
HW-14935,Helen Wasserman,Corporate,San Diego,215.968,2,18.8972
HW-14935,Helen Wasserman,Corporate,Chicago,6.912,3,0.864
HW-14935,Helen Wasserman,Corporate,Chicago,17.76,3,5.55
HW-14935,Helen Wasserman,Corporate,San Diego,22.23,1,7.3359
HW-14935,Helen Wasserman,Corporate,Chicago,825.174,9,-117.882
HW-14935,Helen Wasserman,Corporate,Seattle,265.93,7,63.8232
HW-14935,Helen Wasserman,Corporate,New York City,355.32,9,99.4896
HW-14935,Helen Wasserman,Corporate,Tulsa,368.97,3,81.1734
HW-14935,Helen Wasserman,Corporate,Tulsa,21.96,2,6.1488
HW-14935,Helen Wasserman,Corporate,Seattle,843.9,2,371.316
HW-14935,Helen Wasserman,Corporate,Tulsa,332.94,3,9.9882
HW-14935,Helen Wasserman,Corporate,Seattle,1496.16,9,224.424
HW-14935,Helen Wasserman,Corporate,Tulsa,12.39,3,3.4692
HW-14935,Helen Wasserman,Corporate,Detroit,25.92,4,12.4416
HW-14935,Helen Wasserman,Corporate,Detroit,16.4,5,4.756
HZ-14950,Henia Zydlo,Consumer,Houston,55.176,3,-12.4146
HZ-14950,Henia Zydlo,Consumer,New York City,8.56,2,3.852
HZ-14950,Henia Zydlo,Consumer,New York City,11.56,2,5.6644
HZ-14950,Henia Zydlo,Consumer,Columbus,21.88,5,6.2905
HZ-14950,Henia Zydlo,Consumer,Houston,65.424,4,-52.3392
HZ-14950,Henia Zydlo,Consumer,Fort Lauderdale,723.92,5,-81.441
IG-15085,Ivan Gibson,Consumer,Little Rock,13.36,4,4.1416
IG-15085,Ivan Gibson,Consumer,Little Rock,39.96,2,18.7812
IG-15085,Ivan Gibson,Consumer,San Diego,111.96,2,54.8604
IG-15085,Ivan Gibson,Consumer,Little Rock,145.85,5,70.008
IG-15085,Ivan Gibson,Consumer,Seattle,1.344,1,0.4704
IG-15085,Ivan Gibson,Consumer,Seattle,61.96,2,27.882
IG-15085,Ivan Gibson,Consumer,Norwich,370.14,3,144.3546
IL-15100,Ivan Liston,Consumer,Columbus,70.08,6,35.04
IL-15100,Ivan Liston,Consumer,Houston,3.912,1,1.0269
IL-15100,Ivan Liston,Consumer,San Francisco,19.752,3,6.9132
IL-15100,Ivan Liston,Consumer,Columbus,121.3,2,25.473
IL-15100,Ivan Liston,Consumer,Columbus,1454.49,9,378.1674
IL-15100,Ivan Liston,Consumer,Houston,62.376,3,7.0173
IL-15100,Ivan Liston,Consumer,North Las Vegas,1325.85,5,238.653
IL-15100,Ivan Liston,Consumer,Wilmington,5.68,2,1.7608
IL-15100,Ivan Liston,Consumer,Wilmington,283.92,4,82.3368
IL-15100,Ivan Liston,Consumer,North Las Vegas,6.48,1,3.1104
IL-15100,Ivan Liston,Consumer,North Las Vegas,14.94,3,6.8724
IL-15100,Ivan Liston,Consumer,Wilmington,1268.82,9,266.4522
IL-15100,Ivan Liston,Consumer,Columbus,288,4,57.6
IL-15100,Ivan Liston,Consumer,Houston,115.136,8,11.5136
IM-15055,Ionia McGrath,Consumer,Las Vegas,40.08,6,19.2384
IM-15055,Ionia McGrath,Consumer,San Francisco,24.27,3,8.7372
IM-15055,Ionia McGrath,Consumer,San Francisco,2799.96,5,944.9865
IM-15055,Ionia McGrath,Consumer,Roseville,8.32,5,2.808
IM-15070,Irene Maddox,Consumer,New York City,122.12,4,56.1752
IM-15070,Irene Maddox,Consumer,Seattle,407.976,3,132.5922
IM-15070,Irene Maddox,Consumer,Florence,152.76,6,74.8524
IM-15070,Irene Maddox,Consumer,Florence,7.27,1,1.9629
IM-15070,Irene Maddox,Consumer,New York City,324.9,5,38.988
IM-15070,Irene Maddox,Consumer,Florence,1819.86,14,163.7874
IM-15070,Irene Maddox,Consumer,New York City,3.96,2,1.4652
IM-15070,Irene Maddox,Consumer,Milwaukee,1099.96,4,285.9896
IM-15070,Irene Maddox,Consumer,New York City,18.45,5,8.6715
IM-15070,Irene Maddox,Consumer,Philadelphia,11.61,2,-9.288
IM-15070,Irene Maddox,Consumer,New York City,146.73,3,68.9631
IM-15070,Irene Maddox,Consumer,Colorado Springs,27.696,3,9.6936
IM-15070,Irene Maddox,Consumer,Colorado Springs,58.08,4,-6.534
IM-15070,Irene Maddox,Consumer,Colorado Springs,54.92,5,10.984
IM-15070,Irene Maddox,Consumer,Colorado Springs,52.416,9,15.0696
IM-15070,Irene Maddox,Consumer,Colorado Springs,4.224,3,0.4752
IM-15070,Irene Maddox,Consumer,San Diego,84.84,3,22.9068
IM-15070,Irene Maddox,Consumer,Colorado Springs,85.056,3,28.7064
IM-15070,Irene Maddox,Consumer,Colorado Springs,69.576,4,-143.7904
IM-15070,Irene Maddox,Consumer,Colorado Springs,13.12,5,1.148
IM-15070,Irene Maddox,Consumer,Colorado Springs,364.95,5,-248.166
JA-15970,Joseph Airdo,Consumer,Los Angeles,11.96,2,5.8604
JA-15970,Joseph Airdo,Consumer,Philadelphia,4663.736,7,-1049.3406
JA-15970,Joseph Airdo,Consumer,Philadelphia,5.607,1,-4.2987
JA-15970,Joseph Airdo,Consumer,Philadelphia,79.984,2,22.9954
JA-15970,Joseph Airdo,Consumer,Los Angeles,629.064,3,31.4532
JA-15970,Joseph Airdo,Consumer,Phoenix,29.592,1,2.5893
JA-15970,Joseph Airdo,Consumer,Phoenix,15.552,3,5.6376
JA-15970,Joseph Airdo,Consumer,Phoenix,4.752,2,-3.168
JA-15970,Joseph Airdo,Consumer,Springfield,5.248,2,0.4592
JA-15970,Joseph Airdo,Consumer,Cuyahoga Falls,18.528,4,-12.352
JA-15970,Joseph Airdo,Consumer,Modesto,161.568,2,-28.2744
JA-15970,Joseph Airdo,Consumer,Springfield,29.925,5,-21.945
JA-15970,Joseph Airdo,Consumer,Springfield,148.704,6,46.47
JA-15970,Joseph Airdo,Consumer,Springfield,40.24,5,13.078
JA-15970,Joseph Airdo,Consumer,Mount Vernon,23.34,3,10.9698
JA-15970,Joseph Airdo,Consumer,Springfield,55.92,10,16.776
JA-15970,Joseph Airdo,Consumer,Springfield,38.256,3,4.782
JA-15970,Joseph Airdo,Consumer,Detroit,11.96,2,2.99
JA-15970,Joseph Airdo,Consumer,Detroit,29.52,4,14.4648
JA-15970,Joseph Airdo,Consumer,Detroit,376.74,4,71.162
JA-15970,Joseph Airdo,Consumer,Detroit,8.78,1,2.2828
JA-15970,Joseph Airdo,Consumer,Detroit,24.1,5,11.086
JA-15970,Joseph Airdo,Consumer,Detroit,26.4,5,12.672
JA-15970,Joseph Airdo,Consumer,Mount Vernon,51.55,5,24.2285
JB-15400,Jennifer Braxton,Corporate,Los Angeles,93.02,2,3.7208
JB-15400,Jennifer Braxton,Corporate,Tampa,35.216,2,2.6412
JB-15400,Jennifer Braxton,Corporate,Tampa,23.696,2,6.5164
JB-15400,Jennifer Braxton,Corporate,Tampa,265.475,1,-111.4995
JB-15400,Jennifer Braxton,Corporate,Bristol,137.62,2,60.5528
JB-15400,Jennifer Braxton,Corporate,New York City,120.33,1,31.2858
JB-15400,Jennifer Braxton,Corporate,Sunnyvale,215.976,3,-2.6997
JB-15400,Jennifer Braxton,Corporate,Chicago,20.16,4,6.552
JB-15400,Jennifer Braxton,Corporate,Chicago,52.448,2,-131.12
JB-15400,Jennifer Braxton,Corporate,Los Angeles,88.752,3,11.094
JB-15400,Jennifer Braxton,Corporate,Bristol,100.49,1,25.1225
JB-15400,Jennifer Braxton,Corporate,Rockford,175.872,4,63.7536
JB-15400,Jennifer Braxton,Corporate,Rockford,13.84,4,-22.144
JB-15400,Jennifer Braxton,Corporate,Milwaukee,21.9,5,10.512
JB-15400,Jennifer Braxton,Corporate,Lawrence,387.99,1,182.3553
JB-15400,Jennifer Braxton,Corporate,Milwaukee,38.82,6,19.41
JB-15925,Joni Blumstein,Consumer,Dublin,72.704,4,19.0848
JB-15925,Joni Blumstein,Consumer,Dublin,479.988,4,-383.9904
JB-15925,Joni Blumstein,Consumer,Dublin,19.776,4,-13.8432
JB-15925,Joni Blumstein,Consumer,Dublin,27.168,2,2.7168
JB-15925,Joni Blumstein,Consumer,Dublin,22.704,6,8.2302
JB-15925,Joni Blumstein,Consumer,Dublin,5.584,2,1.8148
JB-15925,Joni Blumstein,Consumer,Los Angeles,250.26,6,72.5754
JB-15925,Joni Blumstein,Consumer,Austin,22.368,4,6.4308
JB-16000,Joy Bell-,Consumer,Brownsville,327.7328,2,-14.4588
JB-16000,Joy Bell-,Consumer,Columbia,174.3,3,81.921
JB-16000,Joy Bell-,Consumer,Salt Lake City,19.44,3,9.3312
JB-16000,Joy Bell-,Consumer,Los Angeles,56.7,9,26.082
JB-16000,Joy Bell-,Consumer,Philadelphia,23.616,8,7.9704
JB-16000,Joy Bell-,Consumer,Roseville,17.48,2,8.2156
JB-16000,Joy Bell-,Consumer,Longview,24.85,5,7.7035
JB-16045,Julia Barnett,Home Office,Chula Vista,665.88,6,106.5408
JB-16045,Julia Barnett,Home Office,Columbus,1267.65,9,152.118
JB-16045,Julia Barnett,Home Office,Columbus,24.96,4,6.24
JB-16045,Julia Barnett,Home Office,Columbus,19.36,2,9.2928
JB-16045,Julia Barnett,Home Office,Philadelphia,68.238,3,-12.5103
JB-16045,Julia Barnett,Home Office,Philadelphia,2.043,1,-1.4982
JB-16045,Julia Barnett,Home Office,Philadelphia,431.94,2,-71.99
JB-16045,Julia Barnett,Home Office,Columbus,10.584,3,3.4398
JB-16045,Julia Barnett,Home Office,Danbury,27.46,2,9.8856
JC-15340,Jasper Cacioppo,Consumer,Philadelphia,9.555,5,-7.3255
JC-15340,Jasper Cacioppo,Consumer,Los Angeles,47.94,3,2.397
JC-15340,Jasper Cacioppo,Consumer,Riverside,9.84,3,3.2472
JC-15340,Jasper Cacioppo,Consumer,New York City,3.928,1,1.3257
JC-15385,Jenna Caffey,Consumer,Kent,23.168,2,7.8192
JC-15385,Jenna Caffey,Consumer,Kent,786.48,8,385.3752
JC-15385,Jenna Caffey,Consumer,Kent,198.46,2,99.23
JC-15385,Jenna Caffey,Consumer,Kent,50,2,10.5
JC-15775,John Castell,Consumer,Seattle,249.584,2,15.599
JC-15775,John Castell,Consumer,Newark,17.28,6,7.9488
JC-15775,John Castell,Consumer,Seattle,17.94,3,8.7906
JC-15775,John Castell,Consumer,Seattle,10.11,3,3.2352
JC-15775,John Castell,Consumer,San Antonio,470.376,3,47.0376
JC-15775,John Castell,Consumer,Tallahassee,705.544,7,70.5544
JC-15775,John Castell,Consumer,Macon,142.4,5,52.688
JC-15775,John Castell,Consumer,Macon,7.16,2,3.4368
JC-15775,John Castell,Consumer,New York City,42.93,9,19.3185
JC-15775,John Castell,Consumer,Philadelphia,37.752,3,4.2471
JC-15775,John Castell,Consumer,Philadelphia,138.588,1,-34.647
JC-15775,John Castell,Consumer,Philadelphia,259.92,5,-25.992
JC-15775,John Castell,Consumer,Philadelphia,20.736,4,7.2576
JC-15775,John Castell,Consumer,Atlanta,195.64,4,91.9508
JC-15775,John Castell,Consumer,Philadelphia,20.096,4,3.0144
JC-15775,John Castell,Consumer,Los Angeles,435.999,3,5.1294
JC-16105,Julie Creighton,Corporate,Minneapolis,67.15,5,16.7875
JC-16105,Julie Creighton,Corporate,Rochester,69.08,11,29.0136
JC-16105,Julie Creighton,Corporate,Atlanta,12.39,3,5.6994
